virus,lineage,ID
DENV,ML_1,FJ639688.1
DENV,ML_1,HM181967.1
DENV,ML_1,GU131791.1
DENV,ML_1,JF937605.1
DENV,ML_1,FJ461341.1
DENV,ML_1,KF921943.1
DENV,ML_1,GQ199829.1
DENV,ML_1,FJ432727.1
DENV,ML_1,FJ410270.1
DENV,ML_1,GU131694.1
DENV,ML_1,FJ461325.1
DENV,ML_1,FJ410263.1
DENV,ML_1,HM631851.1
DENV,ML_1,FJ410206.1
DENV,ML_1,FJ461327.1
DENV,ML_1,JF937612.1
DENV,ML_1,FJ882554.1
DENV,ML_1,FJ410197.1
DENV,ML_1,GQ199796.1
DENV,ML_1,FJ410194.1
DENV,ML_1,FJ410225.1
DENV,ML_1,GQ199776.1
DENV,ML_1,GU131716.1
DENV,ML_1,FJ461310.1
DENV,ML_1,FJ410278.1
DENV,ML_1,GU131710.1
DENV,ML_1,FJ432725.1
DENV,ML_1,FJ898380.1
DENV,ML_1,GQ199779.1
DENV,ML_1,FJ432748.1
DENV,ML_1,GQ199802.1
DENV,ML_1,FJ410245.1
DENV,ML_1,GU131704.1
DENV,ML_1,GQ199815.1
DENV,ML_1,KF921940.1
DENV,ML_1,GU131743.1
DENV,ML_1,FJ410282.1
DENV,ML_1,JF937601.1
DENV,ML_1,FJ547065.1
DENV,ML_1,GQ199812.1
DENV,ML_1,KF971712.1
DENV,ML_1,FJ410275.1
DENV,ML_1,JF937600.1
DENV,ML_1,FJ461306.1
DENV,ML_1,FJ410258.1
DENV,ML_1,GU131823.1
DENV,ML_1,GU131693.1
DENV,ML_1,GQ199819.1
DENV,ML_1,FJ432740.1
DENV,ML_1,GQ199795.1
DENV,ML_1,GQ199827.1
DENV,ML_1,KF921945.1
DENV,ML_1,FJ882556.1
DENV,ML_1,HM181962.1
DENV,ML_1,FJ410210.1
DENV,ML_1,GQ199823.1
DENV,ML_1,GU131691.1
DENV,ML_1,FJ410272.1
DENV,ML_1,GU131828.1
DENV,ML_1,FJ898383.1
DENV,ML_1,GQ199778.1
DENV,ML_1,FJ898382.1
DENV,ML_1,FJ410196.1
DENV,ML_1,EU482523.1
DENV,ML_1,FJ432738.1
DENV,ML_1,EU482524.1
DENV,ML_1,GQ199771.1
DENV,ML_1,JF937604.1
DENV,ML_1,JN000935.1
DENV,ML_1,GU131701.1
DENV,ML_1,GU131735.1
DENV,ML_1,FJ898379.1
DENV,ML_1,GQ199777.1
DENV,ML_1,FJ410285.1
DENV,ML_1,GQ199855.1
DENV,ML_1,EU482799.1
DENV,ML_1,FJ432737.1
DENV,ML_1,GQ199804.1
DENV,ML_1,GU131813.1
DENV,ML_1,AB608786.1
DENV,ML_1,GU131682.1
DENV,ML_1,MF033199.1
DENV,ML_1,FJ432732.1
DENV,ML_1,EU482805.1
DENV,ML_1,EU482818.1
DENV,ML_1,FJ024432.1
DENV,ML_1,EU687251.1
DENV,ML_1,EU482496.1
DENV,ML_1,FJ024446.1
DENV,ML_1,FJ390382.1
DENV,ML_1,FJ182021.1
DENV,ML_1,GU131815.1
DENV,ML_1,EU660393.1
DENV,ML_1,FJ390383.1
DENV,ML_1,FJ024438.1
DENV,ML_1,EU482506.1
DENV,ML_1,EU677158.1
DENV,ML_1,EU660403.1
DENV,ML_1,FJ410287.1
DENV,ML_1,FJ373305.1
DENV,ML_1,EU482509.1
DENV,ML_1,GU131721.1
DENV,ML_1,FJ024442.1
DENV,ML_1,EU482529.1
DENV,ML_1,GQ199810.1
DENV,ML_1,KF921935.1
DENV,ML_1,EU677178.1
DENV,ML_1,EU482478.1
DENV,ML_1,EU482514.1
DENV,ML_1,EU482500.1
DENV,ML_1,EU660401.1
DENV,ML_1,FJ024444.1
DENV,ML_1,FJ182018.1
DENV,ML_1,EU482479.1
DENV,ML_1,FJ024449.1
DENV,ML_1,EU482487.1
DENV,ML_1,EU677140.1
DENV,ML_1,EU482512.1
DENV,ML_1,EU482499.1
DENV,ML_1,EU482522.1
DENV,ML_1,EU482812.1
DENV,ML_1,FJ024439.1
DENV,ML_1,EU726779.1
DENV,ML_1,EU482717.1
DENV,ML_1,FJ390381.1
DENV,ML_1,EU677156.1
DENV,ML_1,FJ024451.1
DENV,ML_1,EU660418.1
DENV,ML_1,EU482713.1
DENV,ML_1,EU482502.1
DENV,ML_1,FJ410198.1
DENV,ML_1,FJ024447.1
DENV,ML_1,EU482492.1
DENV,ML_1,EU482516.1
DENV,ML_1,EU677168.1
DENV,ML_1,EU482508.1
DENV,ML_1,EU482485.1
DENV,ML_1,FJ182025.1
DENV,ML_1,FJ373298.1
DENV,ML_1,EU726778.1
DENV,ML_1,FJ024445.1
DENV,ML_1,FJ182019.1
DENV,ML_1,EU482711.1
DENV,ML_1,FJ024430.1
DENV,ML_1,FJ205883.1
DENV,ML_1,EU660419.1
DENV,ML_1,EU482520.1
DENV,ML_1,FJ882522.1
DENV,ML_1,EU482539.1
DENV,ML_1,FJ461336.1
DENV,ML_1,FJ882544.1
DENV,ML_1,EU482821.1
DENV,ML_1,EU660394.1
DENV,ML_1,HM181960.1
DENV,ML_1,JQ045642.1
DENV,ML_1,EU482501.1
DENV,ML_1,GU131750.1
DENV,ML_1,JQ045667.1
DENV,ML_1,JQ045659.1
DENV,ML_1,JQ045660.1
DENV,ML_1,FJ182030.1
DENV,ML_1,FJ024441.1
DENV,ML_1,EU482490.1
DENV,ML_1,FJ205876.1
DENV,ML_1,FJ024427.1
DENV,ML_1,GQ199786.1
DENV,ML_1,EU482497.1
DENV,ML_1,EU482483.1
DENV,ML_1,EU677171.1
DENV,ML_1,FJ205884.1
DENV,ML_1,EU677155.1
DENV,ML_1,EU677167.1
DENV,ML_1,EU677166.1
DENV,ML_1,JQ045644.1
DENV,ML_1,JQ045638.1
DENV,ML_1,JQ045637.1
DENV,ML_1,EU482708.1
DENV,ML_1,EU482498.1
DENV,ML_1,GU131803.1
DENV,ML_1,FJ024457.1
DENV,ML_1,EU677177.1
DENV,ML_1,EU677170.1
DENV,ML_1,FJ024462.1
DENV,ML_1,GU131685.1
DENV,ML_1,GU131695.1
DENV,ML_1,GU131783.1
DENV,ML_1,HM181969.1
DENV,ML_1,GU131787.1
DENV,ML_1,EU726780.1
DENV,ML_1,EU482504.1
DENV,ML_1,EU482709.1
DENV,ML_1,FJ410236.1
DENV,ML_1,GU131748.1
DENV,ML_1,JF937610.1
DENV,ML_1,JF937607.1
DENV,ML_1,GU131790.1
DENV,ML_1,EU660397.1
DENV,ML_1,EU677165.1
DENV,ML_1,EU677163.1
DENV,ML_1,EU482494.1
DENV,ML_1,FJ182027.1
DENV,ML_1,FJ410289.1
DENV,ML_1,FJ024448.1
DENV,ML_1,FJ182022.1
DENV,ML_1,FJ024433.1
DENV,ML_1,JQ287662.1
DENV,ML_1,GU131797.1
DENV,ML_1,GU131793.1
DENV,ML_1,JF937614.1
DENV,ML_1,JF937606.1
DENV,ML_1,HM181964.1
DENV,ML_1,GU131795.1
DENV,ML_1,GU131770.1
DENV,ML_1,GU131755.1
DENV,ML_1,GU131808.1
DENV,ML_1,GU131807.1
DENV,ML_1,GU131706.1
DENV,ML_1,FJ882553.1
DENV,ML_1,GU131827.1
DENV,ML_1,KF921949.1
DENV,ML_1,FJ182026.1
DENV,ML_1,LC428065.1
DENV,ML_1,LC428064.1
DENV,ML_1,LC428067.1
DENV,ML_1,LC428063.1
DENV,ML_1,LC428077.1
DENV,ML_1,LC428076.1
DENV,ML_1,LC428075.1
DENV,ML_1,LC428061.1
DENV,ML_1,KY926848.1
DENV,ML_1,MG877555.1
DENV,ML_1,MN621140.1
DENV,ML_1,JQ045665.1
DENV,ML_1,JQ045666.1
DENV,ML_1,GU131729.1
DENV,ML_1,GU131812.1
DENV,ML_1,GU131746.1
DENV,ML_1,GU131760.1
DENV,ML_1,GU131724.1
DENV,ML_1,GU131831.1
DENV,ML_1,GU131776.1
DENV,ML_1,JQ045656.1
DENV,ML_1,JQ045653.1
DENV,ML_1,JQ045654.1
DENV,ML_1,GU131761.1
DENV,ML_1,GQ868615.1
DENV,ML_1,FJ410192.1
DENV,ML_1,FJ547063.1
DENV,ML_1,FJ410230.1
DENV,ML_1,KX595191.1
DENV,ML_1,EU482517.1
DENV,ML_1,KF921947.1
DENV,ML_1,HM488256.1
DENV,ML_1,FJ461340.1
DENV,ML_1,FJ410255.1
DENV,ML_1,KF921948.1
DENV,ML_1,FJ461330.1
DENV,ML_1,FJ410261.1
DENV,ML_1,GU131690.1
DENV,ML_1,GQ199794.1
DENV,ML_1,FJ024429.1
DENV,ML_1,FJ390388.1
DENV,ML_1,FJ461303.1
DENV,ML_1,EU482493.1
DENV,ML_1,FJ024428.1
DENV,ML_1,FJ024435.1
DENV,ML_1,FJ024443.1
DENV,ML_1,FJ182029.1
DENV,ML_1,GU131723.1
DENV,ML_1,JQ045661.1
DENV,ML_1,JQ045662.1
DENV,ML_1,JQ045649.1
DENV,ML_1,JQ045650.1
DENV,ML_1,EU677139.1
DENV,ML_1,EU482515.1
DENV,ML_1,FJ182036.1
DENV,ML_1,FJ024464.1
DENV,ML_1,FJ024450.1
DENV,ML_1,EU726777.1
DENV,ML_1,EU482511.1
DENV,ML_1,EU482482.1
DENV,ML_1,EU482715.1
DENV,ML_1,FJ024463.1
DENV,ML_1,FJ182031.1
DENV,ML_1,FJ024460.1
DENV,ML_1,EU482718.1
DENV,ML_1,EU677157.1
DENV,ML_1,FJ182028.1
DENV,ML_1,FJ410222.1
DENV,ML_1,FJ182023.1
DENV,ML_1,FJ024472.1
DENV,ML_1,JQ045634.1
DENV,ML_1,JQ045633.1
DENV,ML_1,LC428069.1
DENV,ML_1,JQ045652.1
DENV,ML_1,JQ045651.1
DENV,ML_1,KF921941.1
DENV,ML_1,GU131732.1
DENV,ML_1,KF955446.1
DENV,ML_1,GU131825.1
DENV,ML_1,GU131806.1
DENV,ML_1,JQ045646.1
DENV,ML_1,JQ045640.1
DENV,ML_1,JQ045639.1
DENV,ML_1,GU131733.1
DENV,ML_1,GU131804.1
DENV,ML_1,GU131785.1
DENV,ML_1,GU131742.1
DENV,ML_1,GQ868611.1
DENV,ML_1,FJ410276.1
DENV,ML_1,EU677161.1
DENV,ML_1,EU482513.1
DENV,ML_1,FJ024453.1
DENV,ML_1,EU482489.1
DENV,ML_1,FJ906963.1
DENV,ML_1,FJ410239.1
DENV,ML_1,GU131702.1
DENV,ML_1,GU131747.1
DENV,ML_1,FJ410205.1
DENV,ML_1,FJ461315.1
DENV,ML_1,GU131683.1
DENV,ML_1,KF921942.1
DENV,ML_1,FJ410283.1
DENV,ML_1,GU131745.1
DENV,ML_1,JF937611.1
DENV,ML_1,FJ390386.1
DENV,ML_1,FJ024455.1
DENV,ML_1,FJ024425.1
DENV,ML_1,FJ024426.1
DENV,ML_1,EU677154.1
DENV,ML_1,FJ432719.1
DENV,ML_1,FJ205881.1
DENV,ML_1,GU131739.1
DENV,ML_1,GU131824.1
DENV,ML_1,JQ045648.1
DENV,ML_1,JQ045647.1
DENV,ML_1,JQ045641.1
DENV,ML_1,JQ045645.1
DENV,ML_1,JQ045664.1
DENV,ML_1,JQ045663.1
DENV,ML_1,JQ045632.1
DENV,ML_1,JQ045629.1
DENV,ML_1,JQ045627.1
DENV,ML_1,JQ045626.1
DENV,ML_1,MN912171.1
DENV,ML_1,MN912166.1
DENV,ML_1,MN912165.1
DENV,ML_1,MN912176.1
DENV,ML_1,MN912159.1
DENV,ML_1,MN912152.1
DENV,ML_1,MN912174.1
DENV,ML_1,MN912168.1
DENV,ML_1,MN912163.1
DENV,ML_1,MN912175.1
DENV,ML_1,MN912169.1
DENV,ML_1,LC428060.1
DENV,ML_1,LC428058.1
DENV,ML_1,MN018327.1
DENV,ML_1,MN018326.1
DENV,ML_1,MN886839.1
DENV,ML_1,LC428055.1
DENV,ML_1,LC428071.1
DENV,ML_1,LC428053.1
DENV,ML_1,LC428057.1
DENV,ML_1,LC428072.1
DENV,ML_1,MF033239.1
DENV,ML_1,LC428056.1
DENV,ML_1,MN912132.1
DENV,ML_1,MN912135.1
DENV,ML_1,MN912137.1
DENV,ML_1,MN912142.1
DENV,ML_1,MN912139.1
DENV,ML_1,MN912134.1
DENV,ML_1,MN912133.1
DENV,ML_1,MN912136.1
DENV,ML_1,MN912131.1
DENV,ML_1,MN912141.1
DENV,ML_1,MN912143.1
DENV,ML_1,MN912202.1
DENV,ML_1,MN912203.1
DENV,ML_1,MN912220.1
DENV,ML_1,MN912211.1
DENV,ML_1,MN912214.1
DENV,ML_1,MN912222.1
DENV,ML_1,MN912215.1
DENV,ML_1,MN912219.1
DENV,ML_1,MN912223.1
DENV,ML_1,MN018334.1
DENV,ML_1,MN018333.1
DENV,ML_1,MN018332.1
DENV,ML_1,MN912185.1
DENV,ML_1,MN912179.1
DENV,ML_1,MN912178.1
DENV,ML_1,MN912184.1
DENV,ML_1,MN912192.1
DENV,ML_1,MN912191.1
DENV,ML_1,MN912177.1
DENV,ML_1,MN912183.1
DENV,ML_1,MN912189.1
DENV,ML_1,MN912181.1
DENV,ML_1,MN912180.1
DENV,ML_1,MN912182.1
DENV,ML_1,MN912188.1
DENV,ML_1,MN912244.1
DENV,ML_1,MN912248.1
DENV,ML_1,MN912247.1
DENV,ML_1,MN912246.1
DENV,ML_1,MN912231.1
DENV,ML_1,MN912242.1
DENV,ML_1,MN912240.1
DENV,ML_1,MN912224.1
DENV,ML_1,MN912225.1
DENV,ML_1,MN912236.1
DENV,ML_1,MN912237.1
DENV,ML_1,MN912233.1
DENV,ML_1,MN912114.1
DENV,ML_1,MN912115.1
DENV,ML_1,MN912119.1
DENV,ML_1,MN912109.1
DENV,ML_1,MN912117.1
DENV,ML_1,MN912111.1
DENV,ML_1,MN912130.1
DENV,ML_1,MN912112.1
DENV,ML_1,MN912110.1
DENV,ML_1,MN018307.1
DENV,ML_1,MF033254.1
DENV,ML_1,LC428062.1
DENV,ML_1,LC428073.1
DENV,ML_1,LC428079.1
DENV,ML_1,LC428059.1
DENV,ML_1,LC428054.1
DENV,ML_1,LC428080.1
DENV,ML_1,MN923092.1
DENV,ML_1,MN923090.1
DENV,ML_1,MN923095.1
DENV,ML_1,MN923084.1
DENV,ML_1,MN933669.1
DENV,ML_1,MN945984.1
DENV,ML_1,MN923077.1
DENV,ML_1,MN923087.1
DENV,ML_1,MN923093.1
DENV,ML_1,MN923099.1
DENV,ML_1,MK905537.1
DENV,ML_1,MN923079.1
DENV,ML_1,MN444624.1
DENV,ML_1,MN923094.1
DENV,ML_1,MN923089.1
DENV,ML_1,MN923097.1
DENV,ML_1,MN923083.1
DENV,ML_1,MN960677.1
DENV,ML_1,FJ639678.1
DENV,ML_1,GQ868637.1
DENV,ML_1,FJ639676.1
DENV,ML_1,JQ287664.1
DENV,ML_1,FJ850069.1
DENV,ML_1,JN819423.1
DENV,ML_1,FJ639671.1
DENV,ML_1,FJ639673.1
DENV,ML_1,GQ199775.1
DENV,ML_1,GQ199774.1
DENV,ML_1,FJ882537.1
DENV,ML_1,FJ898423.1
DENV,ML_1,FJ898373.1
DENV,ML_1,EU482510.1
DENV,ML_1,FJ182033.1
DENV,ML_1,FJ882549.1
DENV,ML_1,FJ410231.1
DENV,ML_1,GQ199785.1
DENV,ML_1,JF937649.1
DENV,ML_1,FJ461318.1
DENV,ML_1,EU660395.1
DENV,ML_1,FJ373297.1
DENV,ML_1,EU482486.1
DENV,ML_1,EU677176.1
DENV,ML_1,EU482495.1
DENV,ML_1,FJ898407.1
DENV,ML_1,EU677151.1
DENV,ML_1,FJ882541.1
DENV,ML_1,GQ199843.1
DENV,ML_1,FJ898429.1
DENV,ML_1,FJ882520.1
DENV,ML_1,JF937598.1
DENV,ML_1,AB608789.1
DENV,ML_1,FJ898408.1
DENV,ML_1,FJ898392.1
DENV,ML_1,GQ199836.1
DENV,ML_1,GQ199838.1
DENV,ML_1,GQ199837.1
DENV,ML_1,FJ882568.1
DENV,ML_1,GQ199832.1
DENV,ML_1,EU482476.1
DENV,ML_1,FJ882570.1
DENV,ML_1,GQ199839.1
DENV,ML_1,GQ199849.1
DENV,ML_1,FJ882569.1
DENV,ML_1,FJ882567.1
DENV,ML_1,FJ882566.1
DENV,ML_1,FJ882564.1
DENV,ML_1,EU482791.1
DENV,ML_1,GQ199834.1
DENV,ML_1,GQ199833.1
DENV,ML_1,EU677173.1
DENV,ML_1,GQ199793.1
DENV,ML_1,GQ199831.1
DENV,ML_1,EU482792.1
DENV,ML_1,FJ898412.1
DENV,ML_1,FJ898389.1
DENV,ML_1,GQ199835.1
DENV,ML_1,HM181966.1
DENV,ML_1,GQ868610.1
DENV,ML_1,FJ410266.1
DENV,ML_1,FJ432723.1
DENV,ML_1,FJ898371.1
DENV,ML_1,FJ898376.1
DENV,ML_1,GQ199784.1
DENV,ML_1,GQ199805.1
DENV,ML_1,GQ199790.1
DENV,ML_1,FJ432729.1
DENV,ML_1,FJ432733.1
DENV,ML_1,EU482789.1
DENV,ML_1,FJ898394.1
DENV,ML_1,FJ461335.1
DENV,ML_1,FJ410269.1
DENV,ML_1,GQ868614.1
DENV,ML_1,GQ199809.1
DENV,ML_1,FJ898374.1
DENV,ML_1,GQ199787.1
DENV,ML_1,FJ410284.1
DENV,ML_1,EU249495.1
DENV,ML_1,FJ024456.1
DENV,ML_1,EU482531.1
DENV,ML_1,EU482537.1
DENV,ML_1,GQ199781.1
DENV,ML_1,JF937596.1
DENV,ML_1,EU482519.1
DENV,ML_1,GQ868605.1
DENV,ML_1,GQ868607.1
DENV,ML_1,FJ898390.1
DENV,ML_1,GU131763.1
DENV,ML_1,GQ868636.1
DENV,ML_1,GU131820.1
DENV,ML_1,KF921946.1
DENV,ML_1,GU131782.1
DENV,ML_1,FJ898386.1
DENV,ML_1,GQ199791.1
DENV,ML_1,FJ432749.1
DENV,ML_1,GQ199830.1
DENV,ML_1,FJ882565.1
DENV,ML_1,GU131681.1
DENV,ML_1,EU482526.1
DENV,ML_1,FJ410218.1
DENV,ML_1,FJ898385.1
DENV,ML_1,FJ882524.1
DENV,ML_1,FJ882523.1
DENV,ML_1,FJ882533.1
DENV,ML_1,FJ898414.1
DENV,ML_1,EU482806.1
DENV,ML_1,FJ547060.1
DENV,ML_1,FJ898415.1
DENV,ML_1,FJ898405.1
DENV,ML_1,FJ898406.1
DENV,ML_1,EU249494.1
DENV,ML_1,GU131718.1
DENV,ML_1,GU131766.1
DENV,ML_1,FJ882561.1
DENV,ML_1,EU482796.1
DENV,ML_1,EU482535.1
DENV,ML_1,EU482822.1
DENV,ML_1,FJ882543.1
DENV,ML_1,JQ287661.1
DENV,ML_1,GU131753.1
DENV,ML_1,FJ882515.1
DENV,ML_1,FJ898428.1
DENV,ML_1,FJ898425.1
DENV,ML_1,FJ882518.1
DENV,ML_1,FJ882542.1
DENV,ML_1,FJ898396.1
DENV,ML_1,FJ898404.1
DENV,ML_1,JQ287660.1
DENV,ML_1,GQ199850.1
DENV,ML_1,FJ898427.1
DENV,ML_1,GQ199852.1
DENV,ML_1,FJ898409.1
DENV,ML_1,FJ898416.1
DENV,ML_1,GQ199844.1
DENV,ML_1,GQ199846.1
DENV,ML_1,KF921937.1
DENV,ML_1,FJ898393.1
DENV,ML_1,GQ199782.1
DENV,ML_1,FJ461320.1
DENV,ML_1,EU482710.1
DENV,ML_1,EU482481.1
DENV,ML_1,FJ182003.1
DENV,ML_1,GQ199783.1
DENV,ML_1,GQ868609.1
DENV,ML_1,KF921950.1
DENV,ML_1,GU131819.1
DENV,ML_1,GU131792.1
DENV,ML_1,GU131715.1
DENV,ML_1,FJ410213.1
DENV,ML_1,GU131727.1
DENV,ML_1,GU131720.1
DENV,ML_1,HM181968.1
DENV,ML_1,GU131726.1
DENV,ML_1,FJ882550.1
DENV,ML_1,FJ410260.1
DENV,ML_1,FJ432742.1
DENV,ML_1,GU131768.1
DENV,ML_1,GU131738.1
DENV,ML_1,FJ410264.1
DENV,ML_1,JF937616.1
DENV,ML_1,GU131798.1
DENV,ML_1,FJ410251.1
DENV,ML_1,GU131775.1
DENV,ML_1,GQ199822.1
DENV,ML_1,GU131769.1
DENV,ML_1,GU131737.1
DENV,ML_1,GU131731.1
DENV,ML_1,GU131696.1
DENV,ML_1,GU131705.1
DENV,ML_1,GU131757.1
DENV,ML_1,JF937613.1
DENV,ML_1,A75711.1
DENV,ML_1,KY586546.1
DENV,ML_1,AY732475.1
DENV,ML_1,KY586538.1
DENV,ML_1,AY732480.1
DENV,ML_1,KY586539.1
DENV,ML_1,JN638343.1
DENV,ML_1,JN638339.1
DENV,ML_1,JN638340.1
DENV,ML_1,AY376737.1
DENV,ML_1,FJ196847.1
DENV,ML_1,KY586541.1
DENV,ML_1,KY586540.1
DENV,ML_1,KY586542.1
DENV,ML_1,KY586543.1
DENV,ML_1,KY586544.1
DENV,ML_1,KY586545.1
DENV,ML_1,AY732483.1
DENV,ML_1,AY732481.1
DENV,ML_1,AF350498.1
DENV,ML_1,JN638341.1
DENV,ML_1,AY713474.1
DENV,ML_1,AY726552.1
DENV,ML_1,AY713475.1
DENV,ML_1,AY726550.1
DENV,ML_1,AY726555.1
DENV,ML_1,JN638342.1
DENV,ML_1,JN638338.1
DENV,ML_1,JN638337.1
DENV,ML_1,JN638344.1
DENV,ML_1,JN638336.1
DENV,ML_1,AY732478.1
DENV,ML_1,AY732477.1
DENV,ML_1,AB608788.1
DENV,ML_1,KU509258.1
DENV,ML_1,AF298808.1
DENV,ML_1,KJ649286.1
DENV,ML_1,KM204119.1
DENV,ML_1,MF576311.1
DENV,ML_1,KU094071.1
DENV,ML_1,MK506262.1
DENV,ML_1,MG181997.1
DENV,ML_1,JQ915076.1
DENV,ML_1,JQ915072.1
DENV,ML_1,JQ915073.1
DENV,ML_1,JQ915074.1
DENV,ML_1,JQ915079.1
DENV,ML_1,JQ915080.1
DENV,ML_1,JQ915075.1
DENV,ML_1,JQ915071.1
DENV,ML_1,DQ672557.1
DENV,ML_1,DQ672563.1
DENV,ML_1,FJ898448.1
DENV,ML_1,DQ672558.1
DENV,ML_1,DQ672559.1
DENV,ML_1,DQ672556.1
DENV,ML_1,JQ915078.1
DENV,ML_1,JQ915077.1
DENV,ML_1,DQ672560.1
DENV,ML_1,DQ672561.1
DENV,ML_1,EU863650.1
DENV,ML_1,AB189120.1
DENV,ML_1,JN697056.1
DENV,ML_1,AB195673.1
DENV,ML_1,DQ285558.1
DENV,ML_1,DQ285560.1
DENV,ML_1,EF032590.1
DENV,ML_1,AY373427.1
DENV,ML_1,FJ196846.1
DENV,ML_1,AB074761.1
DENV,ML_1,AB204803.1
DENV,ML_1,MH921567.1
DENV,ML_1,MH921566.1
DENV,ML_1,EF025110.1
DENV,ML_1,KT827364.1
DENV,ML_1,FJ196841.1
DENV,ML_1,FJ196842.1
DENV,ML_1,JN205310.1
DENV,ML_1,KC762630.1
DENV,ML_1,JN544410.2
DENV,ML_1,KT827366.1
DENV,ML_1,AB189121.1
DENV,ML_1,KU509261.1
DENV,ML_1,JN544411.2
DENV,ML_1,KC762620.1
DENV,ML_1,KC762651.1
DENV,ML_1,NC_001477.1
DENV,ML_1,FJ196845.1
DENV,ML_1,MF033231.1
DENV,ML_1,KY057371.1
DENV,ML_1,KC762653.1
DENV,ML_1,KC762640.1
DENV,ML_1,KY057368.1
DENV,ML_1,KC762628.1
DENV,ML_1,EU179861.1
DENV,ML_1,KY057366.1
DENV,ML_1,LC128301.1
DENV,ML_1,KX951689.1
DENV,ML_1,DQ672564.1
DENV,ML_1,GQ868602.1
DENV,ML_1,KP406803.1
DENV,ML_1,KJ933413.1
DENV,ML_1,MN923105.1
DENV,ML_1,MN018290.1
DENV,ML_1,KJ806939.2
DENV,ML_1,KX380797.1
DENV,ML_1,KT827367.1
DENV,ML_1,MN923080.1
DENV,ML_1,MN018318.1
DENV,ML_1,KY496854.1
DENV,ML_1,KY496855.1
DENV,ML_1,MG840579.1
DENV,ML_1,MN018297.1
DENV,ML_1,JQ922547.1
DENV,ML_1,MT076932.1
DENV,ML_1,KF864667.1
DENV,ML_1,MN577472.1
DENV,ML_1,KF184975.1
DENV,ML_1,MG877557.1
DENV,ML_1,AF298807.1
DENV,ML_1,JQ922546.1
DENV,ML_1,MN886843.1
DENV,ML_1,KX225483.1
DENV,ML_1,MN886856.1
DENV,ML_1,KX459387.1
DENV,ML_1,MN886867.1
DENV,ML_1,MG840533.1
DENV,ML_1,MN886854.1
DENV,ML_1,MN933658.1
DENV,ML_1,MN933657.1
DENV,ML_1,MN886874.1
DENV,ML_1,MN886871.1
DENV,ML_1,MN886862.1
DENV,ML_1,KT187561.1
DENV,ML_1,KX620451.1
DENV,ML_1,MG840537.1
DENV,ML_1,KR071622.1
DENV,ML_1,KX620452.1
DENV,ML_1,KX459388.1
DENV,ML_1,KX620453.1
DENV,ML_1,KX459386.1
DENV,ML_1,MG560269.1
DENV,ML_1,MN886876.1
DENV,ML_1,MN886857.1
DENV,ML_1,KT827378.1
DENV,ML_1,MN018302.1
DENV,ML_1,MN886878.1
DENV,ML_1,KT187560.1
DENV,ML_1,KT187559.1
DENV,ML_1,MN886848.1
DENV,ML_1,MN886864.1
DENV,ML_1,MN886861.1
DENV,ML_1,MN886877.1
DENV,ML_1,KR052012.1
DENV,ML_1,KT187562.1
DENV,ML_1,MN886853.1
DENV,ML_1,MN886850.1
DENV,ML_1,MN886855.1
DENV,ML_1,MN886844.1
DENV,ML_1,KT827375.1
DENV,ML_1,MN886847.1
DENV,ML_1,KR024705.1
DENV,ML_1,KR024706.1
DENV,ML_1,MN886858.1
DENV,ML_1,MN886845.1
DENV,ML_1,MG840540.1
DENV,ML_1,KT827374.1
DENV,ML_1,KT187563.1
DENV,ML_1,MN886851.1
DENV,ML_1,MG840536.1
DENV,ML_1,MN886859.1
DENV,ML_1,MN886869.1
DENV,ML_1,KX459391.1
DENV,ML_1,MN886868.1
DENV,ML_1,MN886873.1
DENV,ML_1,KX621249.1
DENV,ML_1,MN886866.1
DENV,ML_1,MN886870.1
DENV,ML_1,MG560268.1
DENV,ML_1,MG560267.1
DENV,ML_1,MN886846.1
DENV,ML_1,KP686070.1
DENV,ML_1,MN886852.1
DENV,ML_1,MN886860.1
DENV,ML_1,MN886865.1
DENV,ML_1,KR024707.1
DENV,ML_1,KM403633.1
DENV,ML_1,KM403634.1
DENV,ML_1,MN886849.1
DENV,ML_1,MN886863.1
DENV,ML_1,MH271405.1
DENV,ML_1,KP723473.1
DENV,ML_1,MN886872.1
DENV,ML_1,MG840531.1
DENV,ML_1,KM403632.1
DENV,ML_1,KM403631.1
DENV,ML_1,MF033213.1
DENV,ML_1,KM403635.1
DENV,ML_1,KM403601.1
DENV,ML_1,KM403610.1
DENV,ML_1,KM403602.1
DENV,ML_1,KM403613.1
DENV,ML_1,KM403604.1
DENV,ML_1,KM403611.1
DENV,ML_1,KM403605.1
DENV,ML_1,KM403607.1
DENV,ML_1,KM403609.1
DENV,ML_1,KM403603.1
DENV,ML_1,KM403612.1
DENV,ML_1,KM403608.1
DENV,ML_1,KM403606.1
DENV,ML_1,KX380805.1
DENV,ML_1,KX380802.1
DENV,ML_1,KX380803.1
DENV,ML_1,KM403618.1
DENV,ML_1,MF033224.1
DENV,ML_1,KM403617.1
DENV,ML_1,KM403616.1
DENV,ML_1,KM403620.1
DENV,ML_1,KR024708.1
DENV,ML_1,KM403626.1
DENV,ML_1,KM403627.1
DENV,ML_1,KM403621.1
DENV,ML_1,KM403630.1
DENV,ML_1,MF033229.1
DENV,ML_1,MF033251.1
DENV,ML_1,KM403625.1
DENV,ML_1,MF033227.1
DENV,ML_1,KM403624.1
DENV,ML_1,KM403623.1
DENV,ML_1,KM403622.1
DENV,ML_1,KM403629.1
