virus,tree,peptide,dNdS,fract,meandNdS
TBEV,TBEV_1,2K,0.02,0.007,0.1467894
TBEV,TBEV_1,Env,0.0531,0.145,0.1467894
TBEV,TBEV_1,NS1,0.1567,0.103,0.1467894
TBEV,TBEV_1,NS2a,0.2816,0.067,0.1467894
TBEV,TBEV_1,NS2b,0.2654,0.038,0.1467894
TBEV,TBEV_1,NS3,0.0424,0.182,0.1467894
TBEV,TBEV_1,NS4a,0.2224,0.037,0.1467894
TBEV,TBEV_1,NS4b,0.2623,0.074,0.1467894
TBEV,TBEV_1,PreM,0.2524,0.049,0.1467894
TBEV,TBEV_1,RdRp,0.1468,0.264,0.1467894
TBEV,TBEV_1,anC,0.2236,0.033,0.1467894
TBEV,TBEV_2,2K,0.02,0.007,0.0840639
TBEV,TBEV_2,Env,0.0677,0.145,0.0840639
TBEV,TBEV_2,NS1,0.0474,0.103,0.0840639
TBEV,TBEV_2,NS2a,0.2119,0.067,0.0840639
TBEV,TBEV_2,NS2b,0.02,0.038,0.0840639
TBEV,TBEV_2,NS3,0.0414,0.182,0.0840639
TBEV,TBEV_2,NS4a,0.2105,0.037,0.0840639
TBEV,TBEV_2,NS4b,0.0548,0.074,0.0840639
TBEV,TBEV_2,PreM,0.1944,0.049,0.0840639
TBEV,TBEV_2,RdRp,0.0851,0.264,0.0840639
TBEV,TBEV_2,anC,0.0878,0.033,0.0840639
TBEV,TBEV_3,2K,0.1964,0.007,0.1296481
TBEV,TBEV_3,Env,0.0898,0.145,0.1296481
TBEV,TBEV_3,NS1,0.1466,0.103,0.1296481
TBEV,TBEV_3,NS2a,0.2489,0.067,0.1296481
TBEV,TBEV_3,NS2b,0.02,0.038,0.1296481
TBEV,TBEV_3,NS3,0.066,0.182,0.1296481
TBEV,TBEV_3,NS4a,0.3408,0.037,0.1296481
TBEV,TBEV_3,NS4b,0.1272,0.074,0.1296481
TBEV,TBEV_3,PreM,0.2471,0.049,0.1296481
TBEV,TBEV_3,RdRp,0.1144,0.264,0.1296481
TBEV,TBEV_3,anC,0.1931,0.033,0.1296481
TBEV,TBEV_main,2K,0.0981,0.007,0.09435775
TBEV,TBEV_main,Env,0.0299,0.145,0.09435775
TBEV,TBEV_main,NS1,0.0848,0.103,0.09435775
TBEV,TBEV_main,NS2a,0.1977,0.067,0.09435775
TBEV,TBEV_main,NS2b,0.1314,0.038,0.09435775
TBEV,TBEV_main,NS3,0.0626,0.182,0.09435775
TBEV,TBEV_main,NS4a,0.0716,0.037,0.09435775
TBEV,TBEV_main,NS4b,0.0861,0.074,0.09435775
TBEV,TBEV_main,PreM,0.1875,0.049,0.09435775
TBEV,TBEV_main,RdRp,0.0887,0.264,0.09435775
TBEV,TBEV_main,anC,0.28315,0.033,0.09435775
TBEV,TBEV_sub1,2K,0.02,0.007,0.1711899
TBEV,TBEV_sub1,Env,0.102,0.145,0.1711899
TBEV,TBEV_sub1,NS1,0.157,0.103,0.1711899
TBEV,TBEV_sub1,NS2a,0.3491,0.067,0.1711899
TBEV,TBEV_sub1,NS2b,0.2428,0.038,0.1711899
TBEV,TBEV_sub1,NS3,0.0857,0.182,0.1711899
TBEV,TBEV_sub1,NS4a,0.2455,0.037,0.1711899
TBEV,TBEV_sub1,NS4b,0.2587,0.074,0.1711899
TBEV,TBEV_sub1,PreM,0.2983,0.049,0.1711899
TBEV,TBEV_sub1,RdRp,0.1539,0.264,0.1711899
TBEV,TBEV_sub1,anC,0.2546,0.033,0.1711899
TBEV,TBEV_sub2,2K,0.191,0.007,0.1448114
TBEV,TBEV_sub2,Env,0.0446,0.145,0.1448114
TBEV,TBEV_sub2,NS1,0.0445,0.103,0.1448114
TBEV,TBEV_sub2,NS2a,0.2677,0.067,0.1448114
TBEV,TBEV_sub2,NS2b,0.1314,0.038,0.1448114
TBEV,TBEV_sub2,NS3,0.1671,0.182,0.1448114
TBEV,TBEV_sub2,NS4a,0.2041,0.037,0.1448114
TBEV,TBEV_sub2,NS4b,0.1627,0.074,0.1448114
TBEV,TBEV_sub2,PreM,0.2323,0.049,0.1448114
TBEV,TBEV_sub2,RdRp,0.1644,0.264,0.1448114
TBEV,TBEV_sub3,2K,0.11055,0.007,0.1713227
TBEV,TBEV_sub3,Env,0.14945,0.145,0.1713227
TBEV,TBEV_sub3,NS1,0.1572,0.103,0.1713227
TBEV,TBEV_sub3,NS2a,0.25955,0.067,0.1713227
TBEV,TBEV_sub3,NS2b,0.13985,0.038,0.1713227
TBEV,TBEV_sub3,NS3,0.1493,0.182,0.1713227
TBEV,TBEV_sub3,NS4a,0.18765,0.037,0.1713227
TBEV,TBEV_sub3,NS4b,0.19825,0.074,0.1713227
TBEV,TBEV_sub3,PreM,0.2709,0.049,0.1713227
TBEV,TBEV_sub3,RdRp,0.1448,0.264,0.1713227
TBEV,TBEV_sub3,anC,0.2938,0.033,0.1713227
WNV,WNV_1,2K,0.20225,0.007,0.119039
WNV,WNV_1,Env,0.15425,0.146,0.119039
WNV,WNV_1,NS1,0.14045,0.102,0.119039
WNV,WNV_1,NS2A,0.1804,0.067,0.119039
WNV,WNV_1,NS2B,0.0673,0.038,0.119039
WNV,WNV_1,NS3,0.02,0.18,0.119039
WNV,WNV_1,NS4A,0.17635,0.037,0.119039
WNV,WNV_1,NS4B,0.1877,0.074,0.119039
WNV,WNV_1,NS5,0.08165,0.264,0.119039
WNV,WNV_1,ancC,0.3715,0.036,0.119039
WNV,WNV_1,prM,0.1467,0.049,0.119039
WNV,WNV_2,2K,0.256,0.007,0.1795267
WNV,WNV_2,Env,0.1893,0.146,0.1795267
WNV,WNV_2,NS1,0.2393,0.102,0.1795267
WNV,WNV_2,NS2A,0.2516,0.067,0.1795267
WNV,WNV_2,NS2B,0.2205,0.038,0.1795267
WNV,WNV_2,NS3,0.1372,0.18,0.1795267
WNV,WNV_2,NS4A,0.1858,0.037,0.1795267
WNV,WNV_2,NS4B,0.2054,0.074,0.1795267
WNV,WNV_2,NS5,0.122,0.264,0.1795267
WNV,WNV_2,ancC,0.2471,0.036,0.1795267
WNV,WNV_2,prM,0.2567,0.049,0.1795267
WNV,WNV_main,2K,0.02,0.007,0.03453425
WNV,WNV_main,Env,0.0287,0.146,0.03453425
WNV,WNV_main,NS1,0.0248,0.102,0.03453425
WNV,WNV_main,NS2A,0.07085,0.067,0.03453425
WNV,WNV_main,NS2B,0.02,0.038,0.03453425
WNV,WNV_main,NS3,0.02,0.18,0.03453425
WNV,WNV_main,NS4A,0.02075,0.037,0.03453425
WNV,WNV_main,NS4B,0.0315,0.074,0.03453425
WNV,WNV_main,NS5,0.02,0.264,0.03453425
WNV,WNV_main,ancC,0.2526,0.036,0.03453425
WNV,WNV_main,prM,0.02235,0.049,0.03453425
WNV,WNV_sub1,2K,0.02,0.007,0.11738035
WNV,WNV_sub1,Env,0.12025,0.146,0.11738035
WNV,WNV_sub1,NS1,0.13265,0.102,0.11738035
WNV,WNV_sub1,NS2A,0.1707,0.067,0.11738035
WNV,WNV_sub1,NS2B,0.02,0.038,0.11738035
WNV,WNV_sub1,NS3,0.0716,0.18,0.11738035
WNV,WNV_sub1,NS4A,0.02,0.037,0.11738035
WNV,WNV_sub1,NS4B,0.1426,0.074,0.11738035
WNV,WNV_sub1,NS5,0.15,0.264,0.11738035
WNV,WNV_sub1,ancC,0.1533,0.036,0.11738035
WNV,WNV_sub1,prM,0.09505,0.049,0.11738035
WNV,WNV_sub2,2K,0.2248,0.007,0.11801305
WNV,WNV_sub2,Env,0.1715,0.146,0.11801305
WNV,WNV_sub2,NS1,0.12945,0.102,0.11801305
WNV,WNV_sub2,NS2A,0.2094,0.067,0.11801305
WNV,WNV_sub2,NS2B,0.11855,0.038,0.11801305
WNV,WNV_sub2,NS3,0.02585,0.18,0.11801305
WNV,WNV_sub2,NS4A,0.1945,0.037,0.11801305
WNV,WNV_sub2,NS4B,0.20565,0.074,0.11801305
WNV,WNV_sub2,NS5,0.0683,0.264,0.11801305
WNV,WNV_sub2,ancC,0.36145,0.036,0.11801305
WNV,WNV_sub2,prM,0.03165,0.049,0.11801305
WNV,WNV_sub3,2K,0.2963,0.007,0.1432515
WNV,WNV_sub3,Env,0.1575,0.146,0.1432515
WNV,WNV_sub3,NS1,0.2345,0.102,0.1432515
WNV,WNV_sub3,NS2A,0.1946,0.067,0.1432515
WNV,WNV_sub3,NS2B,0.02,0.038,0.1432515
WNV,WNV_sub3,NS3,0.0256,0.18,0.1432515
WNV,WNV_sub3,NS4A,0.1109,0.037,0.1432515
WNV,WNV_sub3,NS4B,0.1267,0.074,0.1432515
WNV,WNV_sub3,NS5,0.1581,0.264,0.1432515
WNV,WNV_sub3,ancC,0.3173,0.036,0.1432515
WNV,WNV_sub3,prM,0.1881,0.049,0.1432515
YFV,YFV_1,2K,0.22385,0.007,0.12239325
YFV,YFV_1,Env,0.02,0.144,0.12239325
YFV,YFV_1,NS1,0.0248,0.103,0.12239325
YFV,YFV_1,NS2a,0.21735,0.066,0.12239325
YFV,YFV_1,NS2b,0.2108,0.038,0.12239325
YFV,YFV_1,NS3,0.09865,0.183,0.12239325
YFV,YFV_1,NS4a,0.1691,0.037,0.12239325
YFV,YFV_1,NS4b,0.1525,0.073,0.12239325
YFV,YFV_1,RdRp,0.17385,0.265,0.12239325
YFV,YFV_1,ancC,0.2888,0.035,0.12239325
YFV,YFV_1,preM,0.0295,0.048,0.12239325
YFV,YFV_main,2K,0.0295,0.007,0.0607027
YFV,YFV_main,Env,0.02,0.144,0.0607027
YFV,YFV_main,NS1,0.02,0.103,0.0607027
YFV,YFV_main,NS2a,0.0485,0.066,0.0607027
YFV,YFV_main,NS2b,0.0358,0.038,0.0607027
YFV,YFV_main,NS3,0.02,0.183,0.0607027
YFV,YFV_main,NS4a,0.0218,0.037,0.0607027
YFV,YFV_main,NS4b,0.0229,0.073,0.0607027
YFV,YFV_main,RdRp,0.1349,0.265,0.0607027
YFV,YFV_main,ancC,0.2328,0.035,0.0607027
YFV,YFV_main,preM,0.02,0.048,0.0607027
YFV,YFV_sub1,2K,0.2241,0.007,0.13032815
YFV,YFV_sub1,Env,0.072,0.144,0.13032815
YFV,YFV_sub1,NS1,0.02525,0.103,0.13032815
YFV,YFV_sub1,NS2a,0.21355,0.066,0.13032815
YFV,YFV_sub1,NS2b,0.21395,0.038,0.13032815
YFV,YFV_sub1,NS3,0.1161,0.183,0.13032815
YFV,YFV_sub1,NS4a,0.1645,0.037,0.13032815
YFV,YFV_sub1,NS4b,0.1479,0.073,0.13032815
YFV,YFV_sub1,RdRp,0.1599,0.265,0.13032815
YFV,YFV_sub1,ancC,0.3323,0.035,0.13032815
YFV,YFV_sub1,preM,0.02985,0.048,0.13032815
YFV,YFV_sub2,2K,0.3255,0.007,0.127563
YFV,YFV_sub2,Env,0.2051,0.144,0.127563
YFV,YFV_sub2,NS1,0.023,0.103,0.127563
YFV,YFV_sub2,NS2a,0.2198,0.066,0.127563
YFV,YFV_sub2,NS2b,0.2444,0.038,0.127563
YFV,YFV_sub2,NS3,0.0325,0.183,0.127563
YFV,YFV_sub2,NS4a,0.1189,0.037,0.127563
YFV,YFV_sub2,NS4b,0.2299,0.073,0.127563
YFV,YFV_sub2,RdRp,0.1183,0.265,0.127563
YFV,YFV_sub2,ancC,0.2691,0.035,0.127563
YFV,YFV_sub2,preM,0.0352,0.048,0.127563
YFV,YFV_sub3,2K,0.0316,0.007,0.0885073
YFV,YFV_sub3,Env,0.1283,0.144,0.0885073
YFV,YFV_sub3,NS1,0.0271,0.103,0.0885073
YFV,YFV_sub3,NS2a,0.2478,0.066,0.0885073
YFV,YFV_sub3,NS2b,0.02,0.038,0.0885073
YFV,YFV_sub3,NS3,0.02,0.183,0.0885073
YFV,YFV_sub3,NS4a,0.0212,0.037,0.0885073
YFV,YFV_sub3,NS4b,0.0258,0.073,0.0885073
YFV,YFV_sub3,RdRp,0.1173,0.265,0.0885073
YFV,YFV_sub3,ancC,0.3295,0.035,0.0885073
YFV,YFV_sub3,preM,0.02,0.048,0.0885073
ZIKV,ZIKV_1,2K,0.0378,0.007,0.1265587
ZIKV,ZIKV_1,Env,0.08,0.147,0.1265587
ZIKV,ZIKV_1,NS1,0.1846,0.103,0.1265587
ZIKV,ZIKV_1,NS2A,0.2991,0.066,0.1265587
ZIKV,ZIKV_1,NS2B,0.0857,0.038,0.1265587
ZIKV,ZIKV_1,NS3,0.0391,0.18,0.1265587
ZIKV,ZIKV_1,NS4A,0.1215,0.037,0.1265587
ZIKV,ZIKV_1,NS4B,0.2115,0.073,0.1265587
ZIKV,ZIKV_1,NS5,0.1114,0.264,0.1265587
ZIKV,ZIKV_1,ancC,0.1455,0.036,0.1265587
ZIKV,ZIKV_1,preM,0.2225,0.049,0.1265587
ZIKV,ZIKV_main,2K,0.0325,0.007,0.1409092
ZIKV,ZIKV_main,Env,0.1255,0.147,0.1409092
ZIKV,ZIKV_main,NS1,0.1859,0.103,0.1409092
ZIKV,ZIKV_main,NS2A,0.2714,0.066,0.1409092
ZIKV,ZIKV_main,NS2B,0.18,0.038,0.1409092
ZIKV,ZIKV_main,NS3,0.0334,0.18,0.1409092
ZIKV,ZIKV_main,NS4A,0.1151,0.037,0.1409092
ZIKV,ZIKV_main,NS4B,0.2182,0.073,0.1409092
ZIKV,ZIKV_main,NS5,0.1347,0.264,0.1409092
ZIKV,ZIKV_main,ancC,0.1797,0.036,0.1409092
ZIKV,ZIKV_main,preM,0.2062,0.049,0.1409092
ZIKV,ZIKV_sub1,2K,0.1523,0.007,0.13211125
ZIKV,ZIKV_sub1,Env,0.1065,0.147,0.13211125
ZIKV,ZIKV_sub1,NS1,0.173,0.103,0.13211125
ZIKV,ZIKV_sub1,NS2A,0.26255,0.066,0.13211125
ZIKV,ZIKV_sub1,NS2B,0.14615,0.038,0.13211125
ZIKV,ZIKV_sub1,NS3,0.0372,0.18,0.13211125
ZIKV,ZIKV_sub1,NS4A,0.0801,0.037,0.13211125
ZIKV,ZIKV_sub1,NS4B,0.18335,0.073,0.13211125
ZIKV,ZIKV_sub1,NS5,0.1143,0.264,0.13211125
ZIKV,ZIKV_sub1,ancC,0.2109,0.036,0.13211125
ZIKV,ZIKV_sub1,preM,0.2832,0.049,0.13211125
ZIKV,ZIKV_sub2,2K,0.02,0.007,0.16319905
ZIKV,ZIKV_sub2,Env,0.10915,0.147,0.16319905
ZIKV,ZIKV_sub2,NS1,0.2091,0.103,0.16319905
ZIKV,ZIKV_sub2,NS2A,0.2648,0.066,0.16319905
ZIKV,ZIKV_sub2,NS2B,0.2074,0.038,0.16319905
ZIKV,ZIKV_sub2,NS3,0.13665,0.18,0.16319905
ZIKV,ZIKV_sub2,NS4A,0.03715,0.037,0.16319905
ZIKV,ZIKV_sub2,NS4B,0.15145,0.073,0.16319905
ZIKV,ZIKV_sub2,NS5,0.1844,0.264,0.16319905
ZIKV,ZIKV_sub2,ancC,0.19025,0.036,0.16319905
ZIKV,ZIKV_sub2,preM,0.1543,0.049,0.16319905
ZIKV,ZIKV_sub3,2K,0.06135,0.007,0.13252695
ZIKV,ZIKV_sub3,Env,0.112,0.147,0.13252695
ZIKV,ZIKV_sub3,NS1,0.2153,0.103,0.13252695
ZIKV,ZIKV_sub3,NS2A,0.2809,0.066,0.13252695
ZIKV,ZIKV_sub3,NS2B,0.1378,0.038,0.13252695
ZIKV,ZIKV_sub3,NS3,0.059,0.18,0.13252695
ZIKV,ZIKV_sub3,NS4A,0.048,0.037,0.13252695
ZIKV,ZIKV_sub3,NS4B,0.201,0.073,0.13252695
ZIKV,ZIKV_sub3,NS5,0.0963,0.264,0.13252695
ZIKV,ZIKV_sub3,ancC,0.1824,0.036,0.13252695
ZIKV,ZIKV_sub3,preM,0.2168,0.049,0.13252695
