subalignment	id
EVAe100_2	MH111022.1
EVAe100_2	MH111026.1
EVAe100_2	MH111024.1
EVAe100_2	MG550920.1
EVAe100_2	MN964076.1
EVAe100_2	MN964079.1
EVAe100_2	MN964078.1
EVAe100_2	MN964080.1
EVAe100_2	MN964082.1
EVAe100_2	MF578334.1
EVAe100_2	MF285650.1
EVAe100_2	MF578351.1
EVAe100_2	MT814573.1
EVAe100_2	MT814576.1
EVAe100_2	MT814407.1
EVAe100_2	MT814547.1
EVAe100_2	MT814548.1
EVAe100_2	MT814555.1
EVAe100_2	MT814564.1
EVAe100_2	MT350228.1
EVAe100_2	AB779617.1
EVAe100_2	LC421557.1
EVAe100_2	LC421556.1
EVAe100_2	LC421555.1
EVAe100_2	LC126148.1
EVAe100_2	LC126147.1
EVAe100_2	MT814579.1
EVAe100_2	MT814562.1
EVAe100_2	MT814601.1
EVAe100_2	MT814561.1
EVAe100_2	MT814600.1
EVAe100_2	MT814574.1
EVAe100_2	MT814575.1
EVAe100_2	MT814605.1
EVAe100_2	MT814566.1
EVAe100_2	MT814560.1
EVAe100_2	MK652140.1
EVAe100_2	MT814570.1
EVAe100_2	MT814578.1
EVAe100_2	MT814571.1
EVAe100_2	MT814572.1
EVAe100_2	MT814583.1
EVAe100_2	MT814567.1
EVAe100_2	MT814568.1
EVAe100_2	MT814569.1
EVAe100_2	MF285625.1
EVAe100_2	MF285623.1
EVAe100_2	MF285624.1
EVAe100_2	MK106196.1
EVAe100_2	LC421554.1
EVAe100_2	LC421551.1
EVAe100_2	LC126145.1
EVAe100_2	LC126143.1
EVAe100_2	LC126144.1
EVAe100_2	AB779614.1
EVAe100_2	LC126146.1
EVAe100_2	LC421549.1
EVAe100_2	KR706309.1
EVAe100_2	MF422554.1
EVAe100_2	MF422555.1
EVAe100_2	MF422556.1
EVAe100_2	MF422553.1
EVAe100_2	JQ946050.1
EVAe100_2	JQ946051.1
EVAe100_2	MT814534.1
EVAe100_2	MT814597.1
EVAe100_2	MT814533.1
EVAe100_2	LC421550.1
EVAe100_2	KT779410.1
EVAe100_2	MK106210.1
EVAe100_2	MF285622.1
EVAe100_2	MK106208.1
EVAe100_2	MF285621.1
EVAe100_2	MK106211.1
EVAe100_2	LC421552.1
EVAe100_2	LC421553.1
EVAe100_2	LC421542.1
EVAe100_2	LC421543.1
EVAe100_2	LC421547.1
EVAe100_2	LC421545.1
EVAe100_2	LC421544.1
EVAe100_2	LC421546.1
EVAe100_2	LC421548.1
EVAe100_2	MT814528.1
EVAe100_2	KP289393.1
EVAe100_2	MT814595.1
EVAe100_2	MT814604.1
EVAe100_2	MH744432.1
EVAe100_2	MH744431.1
EVAe100_2	MH118027.1
EVAe100_2	MH118041.1
EVAe100_2	LT719057.1
EVAe100_2	MH118059.1
EVAe100_2	MH744450.1
EVAe100_2	MH118076.1
EVAe100_2	MH118089.1
EVAe100_2	MH118085.1
EVAe100_2	MH118023.1
EVAe100_2	MH118039.1
EVAe100_2	MH118036.1
EVAe100_2	MH144597.1
EVAe100_2	MH118066.1
EVAe100_2	MH744474.1
EVAe100_2	MH744452.1
EVAe100_2	MH744465.1
EVAe100_2	MF578354.1
EVAe100_2	MF422547.1
EVAe100_2	HQ728261.1
EVAe100_2	MF422548.1
EVAe100_2	KP289362.1
EVAe100_2	MH744464.1
EVAe100_2	MH744428.1
EVAe100_2	MH744482.1
EVAe100_2	MH744480.1
EVAe100_2	MH744454.1
EVAe100_2	MH744437.1
EVAe100_2	MH744449.1
EVAe100_2	MH744457.1
EVAe100_2	MH744442.1
EVAe100_2	MH744466.1
EVAe100_2	MH118035.1
EVAe100_2	MH118034.1
EVAe100_2	MH118037.1
EVAe100_2	MH118040.1
EVAe100_2	MH111048.1
EVAe100_2	MH111049.1
EVAe100_2	MH111046.1
EVAe100_2	MH111036.1
EVAe100_2	MH111050.1
EVAe100_2	MT814611.1
EVAe100_2	MT814612.1
EVAe100_2	MT814610.1
EVAe100_2	MT814609.1
EVAe100_2	MH111038.1
EVAe100_2	MT814584.1
EVAe100_2	MT814405.1
EVAe100_2	KX212520.1
EVAe100_2	KP144347.1
EVAe100_2	MT814599.1
EVAe100_2	MH780756.1
EVAe100_2	MT814602.1
EVAe100_2	MH111055.1
EVAe100_2	MH118090.1
EVAe100_2	MH118045.1
EVAe100_2	MH118067.1
EVAe100_2	MH118073.1
EVAe100_2	MH118082.1
EVAe100_2	MH118086.1
EVAe100_2	MH118084.1
EVAe100_2	MH144592.1
EVAe100_2	MH118055.1
EVAe100_2	MH118072.1
EVAe100_2	MH118069.1
EVAe100_2	MH118088.1
EVAe100_2	MH118074.1
EVAe100_2	MH118077.1
EVAe100_2	MH118052.1
EVAe100_2	MH118087.1
EVAe100_2	MH111047.1
EVAe100_2	MK106191.1
EVAe100_2	MT814406.1
EVAe100_2	KX189189.1
EVAe100_2	MK510082.1
EVAe100_2	MH111051.1
EVAe100_2	MT814424.1
EVAe100_2	LC421583.1
EVAe100_2	LC421584.1
EVAe100_2	LC421581.1
EVAe100_2	MH111033.1
EVAe100_2	MN845852.1
EVAe100_2	LC126162.1
EVAe100_2	LC126164.1
EVAe100_2	LC126152.1
EVAe100_2	LC126151.1
EVAe100_2	LC421563.1
EVAe100_2	LC421562.1
EVAe100_2	KJ541169.1
EVAe100_2	MT814409.1
EVAe100_2	MK697688.1
EVAe100_2	MF285675.1
EVAe100_2	MT814463.1
EVAe100_2	MT814516.1
EVAe100_2	MT814478.1
EVAe100_2	MT814449.1
EVAe100_2	MT814476.1
EVAe100_2	MT814448.1
EVAe100_2	MT814418.1
EVAe100_2	MH371303.1
EVAe100_2	MT814458.1
EVAe100_2	MH111035.1
EVAe100_2	MF285674.1
EVAe100_2	MT814417.1
EVAe100_2	MT814404.1
EVAe100_2	MF285673.1
EVAe100_2	KX212502.1
EVAe100_2	LC421574.1
EVAe100_2	MT814462.1
EVAe100_2	MT814445.1
EVAe100_2	MH539784.1
EVAe100_2	MH539785.1
EVAe100_2	MF578309.1
EVAe100_2	MF578371.1
EVAe100_2	MF578324.1
EVAe100_2	MF578370.1
EVAe100_2	MF578303.1
EVAe100_2	MF578348.1
EVAe100_2	MF578312.1
EVAe100_2	MF578328.1
EVAe100_2	MF578381.1
EVAe100_2	MF578330.1
EVAe100_2	MH111054.1
EVAe100_2	MH111037.1
EVAe100_2	MF578308.1
EVAe100_2	MF578316.1
EVAe100_2	MF578287.1
EVAe100_2	MF578313.1
EVAe100_2	MH539786.1
EVAe100_2	MF578292.1
EVAe100_2	MF578296.1
EVAe100_2	JQ946055.1
EVAe100_2	MF578289.1
EVAe100_2	MT814421.1
EVAe100_2	MF578285.1
EVAe100_2	MF578342.1
EVAe100_2	MF578347.1
EVAe100_2	MF578282.1
EVAe100_2	MF578364.1
EVAe100_2	KX189185.1
EVAe100_2	MF578357.1
EVAe100_2	MF578349.1
EVAe100_2	MF578326.1
EVAe100_2	MF285649.1
EVAe100_2	MF578322.1
EVAe100_2	MF578365.1
EVAe100_2	MF578297.1
EVAe100_2	MT814477.1
EVAe100_2	MF578376.1
EVAe100_2	MT814443.1
EVAe100_2	KJ541161.1
EVAe100_2	MK106215.1
EVAe100_2	MH086139.1
EVAe100_2	MN845791.1
EVAe100_2	MF285677.1
EVAe100_2	MF285666.1
EVAe100_2	MH086142.1
EVAe100_2	MH086140.1
EVAe100_2	MK106203.1
EVAe100_2	KP289375.1
EVAe100_2	MF991297.1
EVAe100_2	MT814615.1
EVAe100_2	MT814517.1
EVAe100_2	LC421570.1
EVAe100_2	MT814473.1
EVAe100_2	MF285654.1
EVAe100_2	MT814481.1
EVAe100_2	MH086137.1
EVAe100_2	MK106193.1
EVAe100_2	MT814475.1
EVAe100_2	MH049746.1
EVAe100_2	MF991295.1
EVAe100_2	KP289368.1
EVAe100_2	KP289392.1
EVAe100_2	KX189188.1
EVAe100_2	KX064283.1
EVAe100_2	MN845857.1
EVAe100_2	KX064285.1
EVAe100_2	KX064284.1
EVAe100_2	KP289387.1
EVAe100_2	KX189177.1
EVAe100_2	KX064287.1
EVAe100_2	MK106194.1
EVAe100_2	KX064302.1
EVAe100_2	MH086138.1
EVAe100_2	KX189186.1
EVAe100_2	MH086146.1
EVAe100_2	KX189182.1
EVAe100_2	KP144344.1
EVAe100_2	KP144345.1
EVAe100_2	KM114057.1
EVAe100_2	MT814502.1
EVAe100_2	MT814527.1
EVAe100_2	LC126156.1
EVAe100_2	LC421564.1
EVAe100_2	LC421566.1
EVAe100_2	AB678778.1
EVAe100_2	LC126153.1
EVAe100_2	KP289390.1
EVAe100_2	MT814452.1
EVAe100_2	KJ541167.1
EVAe100_2	MT814523.1
EVAe100_2	MT814526.1
EVAe100_2	KP144346.1
EVAe100_2	KX212499.1
EVAe100_2	LC421565.1
EVAe100_2	KX212495.1
EVAe100_2	KX189178.1
EVAe100_2	KX212498.1
EVAe100_2	MK106197.1
EVAe100_2	MN845764.1
EVAe100_2	KJ541166.1
EVAe100_2	MT814466.1
EVAe100_2	KX189179.1
EVAe100_2	MT814470.1
EVAe100_2	MT814425.1
EVAe100_2	AB779616.1
EVAe100_2	AB779618.1
EVAe100_2	AB779615.1
EVAe100_2	LC126150.1
EVAe100_2	KX212496.1
EVAe100_2	KX212500.1
EVAe10_0	MH716266.1
EVAe10_0	MH716371.1
EVAe10_0	MH716303.1
EVAe10_0	EU527983.1
EVAe10_0	MH716308.1
EVAe10_0	MH716299.1
EVAe10_0	LC375764.1
EVAe10_0	MH716321.1
EVAe10_0	KP691644.1
EVAe10_0	MH716345.1
EVAe10_0	KX372318.1
EVAe10_0	KF974790.1
EVAe10_0	MH716385.1
EVAe10_0	MH716383.1
EVAe10_0	MN053435.1
EVAe10_0	KP308448.1
EVAe10_0	MN053430.1
EVAe10_0	FJ357378.1
EVAe10_0	LC375766.1
EVAe10_0	AB575939.1
EVAe10_0	FJ357375.1
EVAe10_0	FJ357376.1
EVAe10_0	LC375765.1
EVAe10_0	KX372320.1
EVAe10_0	HQ647173.1
EVAe10_0	DQ133459.1
EVAe10_0	JN835312.1
EVAe10_0	GQ994990.1
EVAe10_0	EU753407.2
EVAe10_0	FJ357377.1
EVAe10_0	EU753384.2
EVAe10_0	EU753398.2
EVAe10_0	JX678882.1
EVAe10_0	KC436268.1
EVAe10_0	FJ607336.1
EVAe10_0	HQ129932.1
EVAe10_0	GQ279369.1
EVAe10_0	MG208882.1
EVAe10_0	AB575942.1
EVAe10_0	LC506513.1
EVAe10_0	KC436267.1
EVAe10_0	MF662680.1
EVAe10_0	AB575935.1
EVAe10_0	AB575936.1
EVAe10_0	AB575937.1
EVAe10_0	DQ452074.1
EVAe10_0	LT719067.1
EVAe10_0	HQ647172.1
EVAe10_0	LC506514.1
EVAe10_0	JN544418.1
EVAe10_0	MG976582.1
EVAe10_0	GQ994989.1
EVAe10_0	AB575927.1
EVAe10_0	MN153798.1
EVAe10_0	MG432108.1
EVAe10_0	JQ746674.1
EVAe10_0	JQ746673.1
EVAe10_0	JQ746662.1
EVAe10_0	JQ746661.1
EVAe10_0	KY425532.1
EVAe10_0	JX068831.1
EVAe10_0	JF738004.1
EVAe10_0	JQ746663.1
EVAe10_0	JQ746665.1
EVAe10_0	JQ746670.1
EVAe10_0	JQ746669.1
EVAe10_0	JQ746675.1
EVAe10_0	LT617092.1
EVAe10_0	JQ746672.1
EVAe10_0	JQ746676.1
EVAe10_0	JQ746678.1
EVAe10_0	GU942823.1
EVAe10_0	GU942822.1
EVAe10_0	LT719055.1
EVAe10_0	JX390656.1
EVAe10_0	JX390654.1
EVAe10_0	JX390655.1
EVAe10_0	JF905564.1
EVAe10_0	GU198370.1
EVAe10_0	LT617091.1
EVAe10_0	AB575928.1
EVAe10_0	JQ746667.1
EVAe10_0	JQ746666.1
EVAe10_0	AB575923.1
EVAe10_0	AB575917.1
EVAe10_0	AB575915.1
EVAe10_0	HQ189392.1
EVAe10_0	AB575916.1
EVAe10_0	FJ357382.1
EVAe10_0	FJ357379.1
EVAe10_0	FJ357380.1
EVAe10_0	FJ357381.1
EVAe10_0	FJ357383.1
EVAe10_0	FJ357384.1
EVAe10_0	LC506516.1
EVAe10_0	AB575918.1
EVAe10_0	AB575913.1
EVAe10_0	AB575911.1
EVAe10_0	AB575912.1
EVAe10_0	LT719068.1
EVAe10_0	LT719065.1
EVAe10_0	JX068832.1
EVAe10_0	KF055239.1
EVAe10_0	KF055243.1
EVAe10_0	KM215267.1
EVAe10_0	LC506515.1
EVAe10_0	JQ746664.1
EVAe10_0	AB575914.1
EVAe10_0	GU198367.1
EVAe10_0	LC421550.1
EVAe10_0	KJ686290.1
EVAe10_0	MN845836.1
EVAe10_0	MK106212.1
EVAe10_0	MN689954.1
EVAe10_0	MN845873.1
EVAe10_0	MN845831.1
EVAe10_0	MN845817.1
EVAe10_0	MN845866.1
EVAe10_0	MN845872.1
EVAe10_0	LC530049.1
EVAe10_0	MT814419.1
EVAe10_0	MK791146.1
EVAe10_0	MT814496.1
EVAe10_0	MT814501.1
EVAe10_0	MT814469.1
EVAe10_0	MN845801.1
EVAe10_0	MH086174.1
EVAe10_0	MH086201.1
EVAe10_0	MH086200.1
EVAe10_0	KP289371.1
EVAe10_0	MF373604.1
EVAe10_0	MF578352.1
EVAe10_0	MF578301.1
EVAe10_0	MF578310.1
EVAe10_0	MN845838.1
EVAe10_0	MN845824.1
EVAe10_0	MF285660.1
EVAe10_0	KJ541167.1
EVAe10_0	HM002489.1
EVAe10_0	MK658830.1
EVAe10_0	MH086049.1
EVAe10_0	MH111038.1
EVAe10_0	MH111039.1
EVAe10_0	MT814575.1
EVAe10_0	KX212523.1
EVAe10_0	MF422552.1
EVAe10_0	KR706309.1
EVAe10_0	LC421549.1
EVAe10_0	LC126146.1
EVAe10_0	LC421561.1
EVAe10_0	AB779614.1
EVAe10_0	LC126143.1
EVAe10_0	LC126145.1
EVAe10_0	LC421548.1
EVAe10_0	LC421546.1
EVAe10_0	LC421544.1
EVAe10_0	LC421545.1
EVAe10_0	LC421547.1
EVAe10_0	LC421543.1
EVAe10_0	LC421542.1
EVAe10_0	LC421553.1
EVAe10_0	LC421552.1
EVAe10_0	LC126144.1
EVAe10_0	KX212498.1
EVAe10_0	MF285680.1
EVAe10_0	AB779616.1
EVAe10_0	FJ357373.1
EVAe10_0	DQ133458.1
EVAe10_0	JQ742001.1
EVAe10_0	JQ742002.1
EVAe10_0	KC436265.1
EVAe10_0	KF312457.1
EVAe10_0	JX678885.1
EVAe10_0	HQ647171.1
EVAe10_0	JX678886.1
EVAe10_0	JX678874.1
EVAe10_0	KC436266.1
EVAe10_0	MG756698.1
EVAe10_0	KP266579.1
EVAe10_0	MF662693.1
EVAe10_0	KT428645.1
EVAe10_0	MG756717.1
EVAe10_0	JX244185.1
EVAe10_0	JF820313.1
EVAe10_0	KJ004559.1
EVAe10_0	HQ456308.1
EVAe10_0	KJ686214.1
EVAe10_0	KJ686166.1
EVAe10_0	KJ686170.1
EVAe10_0	AB779615.1
EVAe10_0	KM591215.1
EVAe10_0	MG756702.1
EVAe10_0	KJ686174.1
EVAe10_0	MT814424.1
EVAe10_0	MG756701.1
EVAe10_0	MT814461.1
EVAe10_0	LC421572.1
EVAe10_0	MH371303.1
EVAe10_0	MF285674.1
EVAe10_0	KP289390.1
EVAe10_0	KP144344.1
EVAe10_0	MT814607.1
EVAe10_0	MT350228.1
EVAe10_0	MT648785.1
EVAe10_0	KM609475.1
EVAe10_0	KX064298.1
EVAe10_0	MH118040.1
EVAe10_0	MH118033.1
EVAe10_0	MK301479.1
EVAe10_0	MK301475.1
EVAe10_0	MG756704.1
EVAe10_0	MH111060.1
EVAe10_0	MH118066.1
EVAe10_0	MF678338.1
EVAe10_0	KF422143.1
EVAe10_0	MH744453.1
EVAe10_0	MG756699.1
EVAe10_0	MH118050.1
EVAe10_1	LC126144.1
EVAe10_1	AB779614.1
EVAe10_1	LC126146.1
EVAe10_1	LC421549.1
EVAe10_1	MH111032.1
EVAe10_1	MT814546.1
EVAe10_1	MH111047.1
EVAe10_1	MH780756.1
EVAe10_1	LC126143.1
EVAe10_1	JQ946050.1
EVAe10_1	LC126145.1
EVAe10_1	LC421553.1
EVAe10_1	MT814535.1
EVAe10_1	LC421551.1
EVAe10_1	LC421550.1
EVAe10_1	LC421548.1
EVAe10_1	LC421546.1
EVAe10_1	LC421545.1
EVAe10_1	LC421547.1
EVAe10_1	LC421544.1
EVAe10_1	LC421543.1
EVAe10_1	LC421542.1
EVAe10_1	MT814609.1
EVAe10_1	MN845762.1
EVAe10_1	LC421554.1
EVAe10_1	KP289357.1
EVAe10_1	LT617092.1
EVAe10_1	MH111019.1
EVAe10_1	JQ746664.1
EVAe10_1	JQ746666.1
EVAe10_1	LC506516.1
EVAe10_1	JQ746667.1
EVAe10_1	JQ746671.1
EVAe10_1	JQ746675.1
EVAe10_1	JQ746674.1
EVAe10_1	JQ746673.1
EVAe10_1	JQ746662.1
EVAe10_1	JQ746661.1
EVAe10_1	JQ746663.1
EVAe10_1	MF422537.1
EVAe10_1	JQ746665.1
EVAe10_1	JQ746669.1
EVAe10_1	LT617091.1
EVAe10_1	LT719061.1
EVAe10_1	GU942823.1
EVAe10_1	GU942822.1
EVAe10_1	KJ541163.1
EVAe10_1	MK658830.1
EVAe10_1	MH086038.1
EVAe10_1	MH780725.1
EVAe10_1	MH086031.1
EVAe10_1	MH111028.1
EVAe10_1	JQ746670.1
EVAe10_1	LC421552.1
EVAe10_1	MH118029.1
EVAe10_1	MT350228.1
EVAe10_1	MH086182.1
EVAe10_1	KX064294.1
EVAe10_1	MF578354.1
EVAe10_1	MF578335.1
EVAe10_1	MF578353.1
EVAe10_1	KJ541160.1
EVAe10_1	KX064286.1
EVAe10_1	MH086144.1
EVAe10_1	JF905564.1
EVAe10_1	MT814578.1
EVAe10_1	MK652140.1
EVAe10_1	MH086192.1
EVAe10_1	KP289435.1
EVAe10_1	MH118090.1
EVAe10_1	MH118086.1
EVAe10_1	MH118064.1
EVAe10_1	KX768165.1
EVAe10_1	KP009581.1
EVAe10_1	MH744430.1
EVAe10_1	MH744448.1
EVAe10_1	JX390656.1
EVAe10_1	JX390654.1
EVAe10_1	JX390655.1
EVAe10_1	LT617101.1
EVAe10_1	MT648785.1
EVAe10_1	KT779410.1
EVAe10_1	MN845839.1
EVAe10_1	MT814495.1
EVAe10_1	MH049745.1
EVAe10_1	MT814526.1
EVAe10_1	LC421583.1
EVAe10_1	MT814462.1
EVAe10_1	MT814461.1
EVAe10_1	MH371303.1
EVAe10_1	MT814418.1
EVAe10_1	LC126161.1
EVAe10_1	LC421564.1
EVAe10_1	AB779618.1
EVAe10_1	AB779616.1
EVAe10_1	MT814415.1
EVAe10_1	MN845846.1
EVAe10_1	MN845806.1
EVAe10_1	MN845886.1
EVAe10_1	MN689954.1
EVAe10_1	MN845844.1
EVAe10_1	MN845807.1
EVAe10_1	MN845814.1
EVAe10_1	MN845808.1
EVAe10_1	LC530049.1
EVAe10_1	MN845799.1
EVAe10_1	MH086205.1
EVAe10_1	MT814423.1
EVAe10_1	MF285683.1
EVAe10_1	KP289414.1
EVAe10_1	MH049746.1
EVAe10_1	LT617107.1
EVAe10_1	KC954662.1
EVAe10_1	EU753407.2
EVAe10_1	KP266579.1
EVAe10_1	HQ129932.1
EVAe10_1	GQ994992.1
EVAe10_1	GQ279369.1
EVAe10_1	DQ133459.1
EVAe10_1	KC436267.1
EVAe10_1	MG756704.1
EVAe10_1	MG756701.1
EVAe10_1	MG756700.1
EVAe10_1	GQ994990.1
EVAe10_1	MG756698.1
EVAe10_1	FJ357373.1
EVAe10_1	DQ133458.1
EVAe10_1	KC436266.1
EVAe10_1	HQ647171.1
EVAe10_1	JX678886.1
EVAe10_1	JX678874.1
EVAe10_1	JQ742002.1
EVAe10_1	KC436265.1
EVAe10_1	KF312457.1
EVAe10_1	JX678885.1
EVAe10_1	JQ742001.1
EVAe10_1	HM807310.1
EVAe10_1	KX372309.1
EVAe10_1	EU703812.1
EVAe10_1	KJ686235.1
EVAe10_1	MT081373.1
EVAe10_1	JN864024.1
EVAe10_1	JX244185.1
EVAe10_1	MH511195.1
EVAe10_1	MK028135.1
EVAe10_1	JX678884.1
EVAe10_1	MG756724.1
EVAe10_1	JF820313.1
EVAe10_1	JQ074189.1
EVAe10_1	KC436272.1
EVAe10_1	HQ694985.1
EVAe10_1	FJ606449.1
EVAe10_1	MG756691.1
EVAe10_1	JX244186.1
EVAe10_1	KP289421.1
EVAe10_1	KM593929.1
EVAe10_1	KP274875.1
EVAe10_1	MG756719.1
EVAe10_1	EU703813.1
EVAe10_1	KJ686251.1
EVAe10_1	KX197465.1
EVAe10_1	KJ686151.1
EVAe10_1	KJ686166.1
EVAe10_1	KJ686299.1
EVAe10_1	MG756692.1
EVAe10_1	AB575935.1
EVAe10_1	LC506515.1
EVAe10_1	AB575937.1
EVAe10_1	KT354868.1
EVAe10_1	EU527985.1
EVAe10_1	KF974787.1
EVAe10_1	MN053434.1
EVAe10_1	MN053435.1
EVAe10_1	KR045304.1
EVAe10_1	MN053430.1
EVAe10_1	MN053431.1
EVAe10_1	FJ357378.1
EVAe10_1	AB575936.1
EVAe10_1	FJ357375.1
EVAe10_1	KF974788.1
EVAe10_1	LC375765.1
EVAe10_1	FJ357377.1
EVAe10_1	AB575927.1
EVAe10_1	AB575928.1
EVAe10_1	MG432108.1
EVAe10_1	AB575923.1
EVAe10_1	AB575917.1
EVAe10_1	AB575915.1
EVAe10_1	AB575914.1
EVAe10_1	AB575913.1
EVAe10_1	LT719068.1
EVAe10_1	LT719065.1
EVAe10_1	FJ357376.1
EVAe10_1	MH716393.1
EVAe10_1	LC375766.1
EVAe10_1	MG756729.1
EVAe10_1	MG756723.1
EVAe10_1	HQ647172.1
EVAe10_1	LC506514.1
EVAe10_1	JN544418.1
EVAe10_1	MG976582.1
EVAe10_1	MH111073.1
EVAe10_1	AB575941.1
EVAe10_1	HQ647178.1
EVAe10_1	HQ647173.1
EVAe10_1	AB575939.1
EVAe10_1	LC375764.1
EVAe10_1	EU527983.1
EVAe10_1	DQ452074.1
EVAe10_1	AB575912.1
EVAe10_1	AB575911.1
EVAe10_1	MH716290.1
EVAe10_1	AB575918.1
EVAe10_1	FJ357384.1
EVAe10_1	FJ357383.1
EVAe10_1	MN966512.1
EVAe10_1	FJ357380.1
EVAe10_1	FJ357379.1
EVAe10_1	FJ357382.1
EVAe10_1	AB575916.1
EVAe10_1	HQ189392.1
EVAe10_1	FJ357381.1
EVAe10_2	LC483986.1
EVAe10_2	KP009581.1
EVAe10_2	KX768165.1
EVAe10_2	MK301479.1
EVAe10_2	KP676986.1
EVAe10_2	MH780727.1
EVAe10_2	MH086033.1
EVAe10_2	MT081377.1
EVAe10_2	MH118059.1
EVAe10_2	KM609476.1
EVAe10_2	MH118042.1
EVAe10_2	MN845812.1
EVAe10_2	MH118023.1
EVAe10_2	MF578291.1
EVAe10_2	MF578340.1
EVAe10_2	MN845846.1
EVAe10_2	MH536772.2
EVAe10_2	MN845849.1
EVAe10_2	MT814413.1
EVAe10_2	MN689954.1
EVAe10_2	MN845854.1
EVAe10_2	LC530049.1
EVAe10_2	MN845833.1
EVAe10_2	MH118051.1
EVAe10_2	HQ728261.1
EVAe10_2	LC506515.1
EVAe10_2	GU942823.1
EVAe10_2	MN845788.1
EVAe10_2	KC117318.1
EVAe10_2	JQ746664.1
EVAe10_2	JQ746666.1
EVAe10_2	LC506516.1
EVAe10_2	JQ746667.1
EVAe10_2	JQ746671.1
EVAe10_2	JQ746675.1
EVAe10_2	JQ746674.1
EVAe10_2	JQ746673.1
EVAe10_2	JQ316639.1
EVAe10_2	KF055242.1
EVAe10_2	JQ746662.1
EVAe10_2	JQ746661.1
EVAe10_2	JQ746663.1
EVAe10_2	JQ746665.1
EVAe10_2	JQ746670.1
EVAe10_2	JQ746669.1
EVAe10_2	LT617092.1
EVAe10_2	LT617091.1
EVAe10_2	JQ746668.1
EVAe10_2	JQ746678.1
EVAe10_2	JQ746676.1
EVAe10_2	MF990300.1
EVAe10_2	LT719061.1
EVAe10_2	GU942822.1
EVAe10_2	MT814423.1
EVAe10_2	LC421542.1
EVAe10_2	MN845819.1
EVAe10_2	MH111051.1
EVAe10_2	MT814417.1
EVAe10_2	MH111035.1
EVAe10_2	KP144345.1
EVAe10_2	MN845777.1
EVAe10_2	MF285642.1
EVAe10_2	KX064287.1
EVAe10_2	MT814405.1
EVAe10_2	MT814536.1
EVAe10_2	MT814558.1
EVAe10_2	MT814586.1
EVAe10_2	AB779616.1
EVAe10_2	MT814570.1
EVAe10_2	MT814602.1
EVAe10_2	MT350228.1
EVAe10_2	MF678333.1
EVAe10_2	MF678334.1
EVAe10_2	MK977592.1
EVAe10_2	JX390656.1
EVAe10_2	JX390654.1
EVAe10_2	JX390655.1
EVAe10_2	MH118029.1
EVAe10_2	JF905564.1
EVAe10_2	KY425531.1
EVAe10_2	MT814563.1
EVAe10_2	MN845832.1
EVAe10_2	LC126148.1
EVAe10_2	KR706309.1
EVAe10_2	MH049747.1
EVAe10_2	MH086208.1
EVAe10_2	KP289378.1
EVAe10_2	MT814496.1
EVAe10_2	MN845800.1
EVAe10_2	MF578342.1
EVAe10_2	MF678318.1
EVAe10_2	LC126152.1
EVAe10_2	MT814425.1
EVAe10_2	LC421549.1
EVAe10_2	LC126146.1
EVAe10_2	LC421553.1
EVAe10_2	AB779614.1
EVAe10_2	LC126143.1
EVAe10_2	LC126145.1
EVAe10_2	MF838736.1
EVAe10_2	LC421554.1
EVAe10_2	MT814530.1
EVAe10_2	LC421548.1
EVAe10_2	LC421546.1
EVAe10_2	LC421545.1
EVAe10_2	LC421547.1
EVAe10_2	LC421544.1
EVAe10_2	LC421543.1
EVAe10_2	LC126144.1
EVAe10_2	LT617101.1
EVAe10_2	MH086152.1
EVAe10_2	KC117317.1
EVAe10_2	HQ129932.1
EVAe10_2	MN254979.1
EVAe10_2	JX244184.1
EVAe10_2	KC436267.1
EVAe10_2	DQ133459.1
EVAe10_2	FJ357374.1
EVAe10_2	HM807310.1
EVAe10_2	MG756703.1
EVAe10_2	MG756700.1
EVAe10_2	MG756702.1
EVAe10_2	MG756698.1
EVAe10_2	FJ828519.1
EVAe10_2	FJ357373.1
EVAe10_2	KC436266.1
EVAe10_2	HQ647171.1
EVAe10_2	JX678886.1
EVAe10_2	JX678874.1
EVAe10_2	JQ742002.1
EVAe10_2	KC436265.1
EVAe10_2	KF312457.1
EVAe10_2	JX678885.1
EVAe10_2	JQ742001.1
EVAe10_2	KX372308.1
EVAe10_2	JQ280307.1
EVAe10_2	DQ133458.1
EVAe10_2	AB575935.1
EVAe10_2	JX678882.1
EVAe10_2	JX678878.1
EVAe10_2	KF193623.1
EVAe10_2	MT081375.1
EVAe10_2	MH718269.1
EVAe10_2	MH484071.1
EVAe10_2	MG207962.1
EVAe10_2	MG756693.1
EVAe10_2	KU936124.1
EVAe10_2	KM211580.1
EVAe10_2	HQ850973.1
EVAe10_2	KU936128.1
EVAe10_2	JQ319054.1
EVAe10_2	EU753398.2
EVAe10_2	JQ074188.1
EVAe10_2	KP308411.1
EVAe10_2	KJ686231.1
EVAe10_2	KP308451.1
EVAe10_2	KJ686182.1
EVAe10_2	KU159438.1
EVAe10_2	HQ891928.1
EVAe10_2	HM053671.1
EVAe10_2	GU396280.1
EVAe10_2	KY014078.1
EVAe10_2	KJ004560.1
EVAe10_2	HQ694982.1
EVAe10_2	KJ686253.1
EVAe10_2	AB575936.1
EVAe10_2	EU753365.2
EVAe10_2	DQ452074.1
EVAe10_2	FJ357377.1
EVAe10_2	AB575927.1
EVAe10_2	AB575928.1
EVAe10_2	MG432108.1
EVAe10_2	AB575923.1
